UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA_DE_VOTACION;DESCRIP_ESTADO_ACTA;TIPO_OBSERVACION;N_CVAS;N_ELEC_HABIL;VOTOS_P1;VOTOS_P2;VOTOS_P3;VOTOS_P4;VOTOS_P5;VOTOS_P6;VOTOS_P7;VOTOS_P8;VOTOS_P9;VOTOS_P10;VOTOS_P11;VOTOS_P12;VOTOS_P13;VOTOS_P14;VOTOS_P15;VOTOS_P16;VOTOS_P17;VOTOS_P18;VOTOS_P19;VOTOS_P20;VOTOS_VB;VOTOS_VN;VOTOS_VI
250201;UCAYALI;PADRE ABAD;PADRE ABAD;PRESIDENCIAL;215163;CONTABILIZADAS NORMALES;;156;179;0;10;6;79;1;0;1;0;17;0;0;1;2;0;0;1;15;0;0;0;21;2;0
130304;LAMBAYEQUE;LAMBAYEQUE;JAYANCA;PRESIDENCIAL;215164;CONTABILIZADAS NORMALES;;157;176;0;3;17;32;0;0;0;1;22;0;0;0;8;0;0;0;61;0;0;0;10;3;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;215165;CONTABILIZADAS NORMALES;;160;173;0;5;12;39;1;0;0;0;40;0;0;0;10;0;0;0;29;0;0;0;15;9;0
180306;PASCO;OXAPAMPA;POZUZO;PRESIDENCIAL;215166;CONTABILIZADAS NORMALES;;188;240;0;19;35;42;0;0;0;0;46;1;0;0;2;0;0;0;6;0;2;2;30;3;0
210315;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;PRESIDENCIAL;215167;CONTABILIZADAS NORMALES;;122;151;0;5;29;28;1;0;0;1;9;0;0;2;5;0;0;0;5;0;1;0;31;5;0
21301;ANCASH;SANTA;CHIMBOTE;PRESIDENCIAL;215168;CONTABILIZADAS NORMALES;;155;176;3;6;5;35;0;0;1;0;32;0;1;0;8;0;0;0;51;0;0;0;10;3;0
190101;PIURA;PIURA;PIURA;PRESIDENCIAL;215169;CONTABILIZADAS NORMALES;;166;192;3;2;13;25;1;0;0;1;47;0;2;0;17;0;0;0;46;0;0;0;7;2;0
940902;EUROPA;ESPA�A;BARCELONA;PRESIDENCIAL;215170;CONTABILIZADAS NORMALES;;136;195;0;0;8;14;0;0;0;0;43;0;0;0;0;1;1;0;29;0;0;2;32;6;0
921342;AMERICA;ESTADOS UNIDOS DE AMERICA;VIRGINIA;PRESIDENCIAL;215171;CONTABILIZADAS NORMALES;;125;195;0;0;2;11;0;0;0;0;83;0;0;0;2;0;0;0;10;0;0;0;13;4;0
230101;TUMBES;TUMBES;TUMBES;PRESIDENCIAL;215172;CONTABILIZADAS NORMALES;;169;177;0;7;15;45;1;2;0;0;39;0;1;0;11;0;0;0;33;0;0;0;12;3;0
130311;LAMBAYEQUE;LAMBAYEQUE;SAN JOSE;PRESIDENCIAL;215173;CONTABILIZADAS NORMALES;;183;189;0;10;12;32;0;0;0;3;22;0;0;0;19;0;0;0;71;0;0;0;13;1;0
920202;AMERICA;ARGENTINA;BUENOS AIRES;PRESIDENCIAL;215174;CONTABILIZADAS NORMALES;;161;193;1;2;4;23;0;0;0;0;54;0;0;0;3;1;2;0;28;0;0;0;35;8;0
60701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;PRESIDENCIAL;215175;CONTABILIZADAS NORMALES;;148;164;0;2;16;39;1;0;0;0;16;0;1;0;11;0;0;0;28;0;1;0;22;11;0
130112;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;PRESIDENCIAL;215176;CONTABILIZADAS NORMALES;;168;180;0;7;14;24;3;0;0;1;32;0;2;1;15;0;0;0;56;0;0;0;8;5;0
190402;PIURA;MORROPON;BUENOS AIRES;PRESIDENCIAL;215177;CONTABILIZADAS NORMALES;;140;181;0;2;13;35;4;0;0;0;14;0;0;0;3;1;0;0;49;0;1;0;17;1;0
130113;LAMBAYEQUE;CHICLAYO;SANTA ROSA;PRESIDENCIAL;215178;CONTABILIZADAS NORMALES;;163;188;0;23;14;19;0;0;0;3;23;0;0;0;7;0;0;0;60;0;0;0;8;6;0
140126;LIMA;LIMA;SAN MARTIN DE PORRES;PRESIDENCIAL;215179;CONTABILIZADAS NORMALES;;158;174;0;7;5;43;1;0;0;0;53;0;1;0;6;1;0;1;28;0;0;0;9;3;0
60601;CAJAMARCA;CHOTA;CHOTA;PRESIDENCIAL;215180;CONTABILIZADAS NORMALES;;150;180;0;2;20;47;2;0;0;1;19;0;0;3;16;0;0;0;15;0;1;0;15;9;0
140131;LIMA;LIMA;SURQUILLO;PRESIDENCIAL;215181;CONTABILIZADAS NORMALES;;218;238;2;13;9;27;2;0;0;0;101;0;1;1;11;0;0;0;32;1;0;0;13;5;0
70101;CUSCO;CUSCO;CUSCO;PRESIDENCIAL;215182;CONTABILIZADAS NORMALES;;152;172;0;4;1;56;1;0;0;0;40;0;0;0;9;1;0;0;29;0;0;0;7;4;0
70108;CUSCO;CUSCO;WANCHAQ;PRESIDENCIAL;215183;CONTABILIZADAS NORMALES;;143;164;1;4;1;55;1;0;0;0;36;0;0;1;15;0;0;0;24;0;0;0;4;1;0
90101;HUANUCO;HUANUCO;HUANUCO;PRESIDENCIAL;215184;CONTABILIZADAS NORMALES;;130;151;0;8;4;41;2;1;0;0;16;0;1;1;7;0;0;0;25;0;0;0;19;5;0
120101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRESIDENCIAL;215185;CONTABILIZADAS NORMALES;;158;173;2;3;3;20;0;0;0;2;36;0;0;1;4;0;0;0;66;0;0;0;16;5;0
130101;LAMBAYEQUE;CHICLAYO;CHICLAYO;PRESIDENCIAL;215186;CONTABILIZADAS NORMALES;;162;182;0;4;6;32;0;0;0;0;54;1;3;0;19;0;0;0;31;0;0;0;10;2;0
21309;ANCASH;SANTA;NUEVO CHIMBOTE;PRESIDENCIAL;215187;CONTABILIZADAS NORMALES;;158;176;2;3;3;29;1;0;0;0;23;0;0;0;9;1;0;0;72;0;0;0;13;2;0
50101;AYACUCHO;HUAMANGA;AYACUCHO;PRESIDENCIAL;215188;CONTABILIZADAS NORMALES;;229;247;0;5;11;101;1;0;1;0;40;0;2;0;7;0;0;0;19;0;0;0;27;15;0
100104;ICA;ICA;PARCONA;PRESIDENCIAL;215189;CONTABILIZADAS NORMALES;;170;177;0;5;7;57;0;0;0;0;31;0;0;0;10;0;0;0;37;0;1;0;19;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;215190;CONTABILIZADAS NORMALES;;167;183;1;12;6;48;2;0;0;0;38;0;2;0;10;0;0;0;27;1;0;0;16;4;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;215191;CONTABILIZADAS NORMALES;;214;250;2;6;13;33;0;0;0;1;77;0;2;1;12;0;0;0;40;0;0;0;21;6;0
140111;LIMA;LIMA;LINCE;PRESIDENCIAL;215192;CONTABILIZADAS NORMALES;;226;242;0;4;12;31;1;0;0;0;106;0;3;0;13;0;0;0;37;0;1;0;15;3;0
921310;AMERICA;ESTADOS UNIDOS DE AMERICA;FORT LAUDERDALE;PRESIDENCIAL;215194;CONTABILIZADAS ANULADAS;;90;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0
40103;AREQUIPA;AREQUIPA;CERRO COLORADO;PRESIDENCIAL;215195;CONTABILIZADAS NORMALES;;160;173;2;5;5;84;1;1;0;1;24;0;0;0;3;2;1;0;18;0;0;0;11;2;0
110609;JUNIN;YAULI;YAULI;PRESIDENCIAL;215196;CONTABILIZADAS NORMALES;;201;220;1;11;9;41;0;0;0;2;11;0;1;0;8;2;0;0;85;1;0;0;29;0;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;215197;CONTABILIZADAS NORMALES;;236;250;1;9;9;69;3;1;1;0;60;0;1;0;17;0;0;1;39;0;0;0;21;4;0
140904;LIMA;BARRANCA;SUPE;PRESIDENCIAL;215198;CONTABILIZADAS NORMALES;;173;187;1;9;11;44;0;0;0;0;31;0;1;0;2;0;0;0;44;0;0;0;24;6;0
150101;LORETO;MAYNAS;IQUITOS;PRESIDENCIAL;215199;CONTABILIZADAS NORMALES;;88;115;0;7;0;24;0;0;0;0;15;0;0;0;23;0;0;0;14;1;0;0;3;1;0
200101;PUNO;PUNO;PUNO;PRESIDENCIAL;215200;CONTABILIZADAS NORMALES;;161;173;3;4;9;54;1;0;0;1;23;0;2;0;7;1;0;0;43;0;0;0;11;2;0
130114;LAMBAYEQUE;CHICLAYO;SA�A;PRESIDENCIAL;215201;CONTABILIZADAS NORMALES;;186;230;1;8;10;32;1;0;0;1;28;0;1;0;5;0;0;0;75;0;0;0;19;5;0
140130;LIMA;LIMA;SANTIAGO DE SURCO;PRESIDENCIAL;215202;CONTABILIZADAS NORMALES;;152;170;2;5;4;28;0;0;0;0;73;0;2;0;7;0;0;0;20;0;0;0;10;1;0
140136;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PRESIDENCIAL;215203;CONTABILIZADAS NORMALES;;166;181;1;8;13;48;3;0;0;0;44;0;0;0;12;1;0;0;23;0;0;0;12;1;0
40128;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;PRESIDENCIAL;215204;CONTABILIZADAS NORMALES;;168;180;0;3;11;75;0;0;0;2;32;0;2;0;8;1;0;0;21;0;0;0;10;3;0
120111;LA LIBERTAD;TRUJILLO;LA ESPERANZA;PRESIDENCIAL;215205;CONTABILIZADAS NORMALES;;160;174;0;5;6;22;0;0;0;1;23;0;1;0;4;0;0;0;83;0;1;0;10;4;0
140106;LIMA;LIMA;COMAS;PRESIDENCIAL;215206;CONTABILIZADAS NORMALES;;148;163;1;11;10;34;1;0;0;0;34;0;1;0;8;1;0;0;35;0;0;1;8;3;0
180305;PASCO;OXAPAMPA;VILLA RICA;PRESIDENCIAL;215207;CONTABILIZADAS NORMALES;;139;164;0;12;52;26;0;0;0;0;14;0;0;0;0;0;0;0;14;0;0;0;18;3;0
220101;TACNA;TACNA;TACNA;PRESIDENCIAL;215208;CONTABILIZADAS NORMALES;;130;142;0;0;3;46;1;0;0;0;28;0;0;0;10;0;3;0;28;0;0;0;6;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;215209;CONTABILIZADAS NORMALES;;191;244;0;10;5;62;1;0;0;0;35;0;0;0;13;1;0;0;42;0;0;0;16;6;0
941706;EUROPA;ITALIA;MILAN;PRESIDENCIAL;215210;CONTABILIZADAS NORMALES;;140;195;2;3;7;14;0;0;0;1;65;0;1;1;4;3;0;0;10;0;1;0;25;3;0
40109;AREQUIPA;AREQUIPA;PAUCARPATA;PRESIDENCIAL;215211;CONTABILIZADAS NORMALES;;229;241;1;4;7;101;2;0;0;0;43;0;1;2;5;3;1;0;41;0;0;0;17;1;0
90110;HUANUCO;HUANUCO;AMARILIS;PRESIDENCIAL;215212;CONTABILIZADAS NORMALES;;144;164;0;15;5;54;4;0;0;0;12;0;3;2;13;0;0;0;24;0;0;0;10;2;0
110706;JUNIN;SATIPO;PANGOA;PRESIDENCIAL;215213;CONTABILIZADAS NORMALES;;159;175;0;7;52;46;0;0;1;1;9;1;0;0;7;1;0;0;6;0;0;0;26;2;0
120102;LA LIBERTAD;TRUJILLO;HUANCHACO;PRESIDENCIAL;215214;CONTABILIZADAS NORMALES;;153;175;0;8;6;25;0;0;0;3;13;0;0;0;3;0;1;0;77;0;0;0;15;2;0
140141;LIMA;LIMA;VILLA EL SALVADOR;PRESIDENCIAL;215215;CONTABILIZADAS NORMALES;;171;183;0;7;10;52;2;0;0;0;47;0;1;0;4;2;1;1;31;0;0;1;10;2;0
140501;LIMA;HUAURA;HUACHO;PRESIDENCIAL;215216;CONTABILIZADAS NORMALES;;152;167;0;1;15;29;0;0;0;0;37;0;1;0;8;0;1;0;39;0;1;0;13;7;0
120807;LA LIBERTAD;ASCOPE;RAZURI;PRESIDENCIAL;215217;CONTABILIZADAS NORMALES;;170;183;0;6;2;16;0;0;0;2;9;0;0;0;0;0;0;0;125;0;1;0;7;2;0
130120;LAMBAYEQUE;CHICLAYO;TUMAN;PRESIDENCIAL;215218;CONTABILIZADAS NORMALES;;170;190;2;6;13;37;0;0;0;2;28;0;0;0;11;0;0;0;51;0;0;1;11;8;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;215219;CONTABILIZADAS NORMALES;;165;177;0;6;17;60;1;0;0;0;24;0;0;0;6;1;0;0;31;0;0;0;15;4;0
140103;LIMA;LIMA;ATE;PRESIDENCIAL;215220;CONTABILIZADAS NORMALES;;166;179;1;1;16;52;0;0;1;0;31;0;1;0;9;2;1;0;29;0;0;0;12;10;0
150111;LORETO;MAYNAS;PUNCHANA;PRESIDENCIAL;215221;CONTABILIZADAS NORMALES;;129;167;0;9;1;41;2;0;0;1;16;0;1;0;26;0;0;0;22;0;0;0;5;5;0
40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;PRESIDENCIAL;215222;CONTABILIZADAS NORMALES;;168;178;1;2;5;55;1;1;0;0;47;0;0;0;5;3;0;0;39;0;0;0;8;1;0
70104;CUSCO;CUSCO;SAN JERONIMO;PRESIDENCIAL;215223;CONTABILIZADAS NORMALES;;153;177;1;2;0;79;1;0;0;0;22;0;2;0;8;1;0;0;23;0;0;0;8;6;0
90317;HUANUCO;DOS DE MAYO;RIPAN;PRESIDENCIAL;215224;CONTABILIZADAS NORMALES;;210;239;0;15;6;53;2;0;1;1;28;0;1;0;8;0;0;0;28;2;0;0;57;8;0
130101;LAMBAYEQUE;CHICLAYO;CHICLAYO;PRESIDENCIAL;215225;CONTABILIZADAS NORMALES;;154;176;0;4;8;32;0;0;0;2;43;0;2;0;8;0;0;0;42;0;0;0;9;4;0
240101;CALLAO;CALLAO;CALLAO;PRESIDENCIAL;215226;CONTABILIZADAS NORMALES;;164;174;0;8;9;28;0;0;0;2;39;0;3;0;11;1;0;0;54;0;0;0;5;4;0
140126;LIMA;LIMA;SAN MARTIN DE PORRES;PRESIDENCIAL;215227;CONTABILIZADAS NORMALES;;151;167;0;12;14;33;0;0;0;0;42;0;0;0;12;0;0;1;28;0;1;0;7;1;0
140142;LIMA;LIMA;LOS OLIVOS;PRESIDENCIAL;215228;CONTABILIZADAS NORMALES;;155;175;0;10;11;34;1;0;0;0;39;0;1;0;8;1;0;1;36;0;0;0;10;3;0
140507;LIMA;HUAURA;HUAURA;PRESIDENCIAL;215229;CONTABILIZADAS NORMALES;;174;184;0;3;12;43;0;0;0;1;20;0;0;0;6;0;0;1;58;0;0;0;27;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;215230;CONTABILIZADAS NORMALES;;158;177;0;8;12;33;2;0;0;0;59;0;3;1;10;0;1;0;17;0;0;0;10;2;0
110101;JUNIN;HUANCAYO;HUANCAYO;PRESIDENCIAL;215231;CONTABILIZADAS NORMALES;;209;242;1;13;10;75;0;0;0;0;56;0;1;0;10;1;0;0;23;0;0;0;19;0;0
140109;LIMA;LIMA;LA VICTORIA;PRESIDENCIAL;215232;CONTABILIZADAS NORMALES;;157;169;0;12;11;34;1;0;0;0;43;0;2;1;10;1;0;0;28;0;0;0;10;4;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;215233;CONTABILIZADAS NORMALES;;164;179;0;11;14;48;0;0;0;0;25;0;4;0;8;1;0;0;35;0;1;1;13;3;0
170301;MOQUEGUA;ILO;ILO;PRESIDENCIAL;215234;CONTABILIZADAS NORMALES;;149;167;1;3;5;57;0;0;0;0;21;0;1;1;11;1;0;0;39;1;1;0;6;1;0
190101;PIURA;PIURA;PIURA;PRESIDENCIAL;215235;CONTABILIZADAS NORMALES;;166;180;0;2;9;29;0;0;0;3;45;0;1;0;13;0;1;0;54;0;1;0;2;6;0
130115;LAMBAYEQUE;CHICLAYO;LA VICTORIA;PRESIDENCIAL;215236;CONTABILIZADAS NORMALES;;165;179;0;7;12;40;0;0;0;0;27;0;0;1;9;2;1;0;54;0;0;0;11;1;0
140105;LIMA;LIMA;CARABAYLLO;PRESIDENCIAL;215237;CONTABILIZADAS NORMALES;;166;183;1;17;8;44;0;0;0;0;33;0;1;0;5;1;0;0;31;0;0;2;19;4;0
140112;LIMA;LIMA;LURIGANCHO;PRESIDENCIAL;215238;CONTABILIZADAS NORMALES;;146;165;1;3;0;32;0;0;0;0;34;0;2;0;11;0;0;0;27;0;0;0;17;19;0
130205;LAMBAYEQUE;FERRE�AFE;PUEBLO NUEVO;PRESIDENCIAL;215239;CONTABILIZADAS NORMALES;;157;186;0;4;14;26;1;1;0;3;23;0;0;0;12;0;0;0;61;0;0;0;11;1;0
140130;LIMA;LIMA;SANTIAGO DE SURCO;PRESIDENCIAL;215240;CONTABILIZADAS NORMALES;;156;177;2;3;9;29;0;0;0;0;74;0;1;0;7;0;0;0;21;0;0;0;7;3;0
40101;AREQUIPA;AREQUIPA;AREQUIPA;PRESIDENCIAL;215241;CONTABILIZADAS NORMALES;;197;232;5;4;3;48;0;0;0;0;79;0;3;0;10;1;0;0;32;0;0;0;10;2;0
40102;AREQUIPA;AREQUIPA;CAYMA;PRESIDENCIAL;215242;CONTABILIZADAS NORMALES;;161;177;2;6;7;90;1;0;0;0;23;0;1;0;3;3;1;0;16;0;1;0;6;1;0
70903;CUSCO;LA CONVENCION;HUAYOPATA;PRESIDENCIAL;215243;CONTABILIZADAS NORMALES;;184;228;0;5;18;84;1;0;0;0;17;0;0;2;3;0;0;1;23;0;1;0;25;4;0
100101;ICA;ICA;ICA;PRESIDENCIAL;215244;CONTABILIZADAS NORMALES;;157;169;1;3;2;42;0;1;0;0;38;0;2;0;15;1;1;0;39;0;0;0;7;5;0
100408;ICA;PISCO;TUPAC AMARU INCA;PRESIDENCIAL;215245;CONTABILIZADAS NORMALES;;169;187;0;5;10;57;1;1;0;1;22;0;0;0;8;0;0;0;46;0;0;0;15;3;0
130112;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;PRESIDENCIAL;215246;CONTABILIZADAS NORMALES;;171;183;0;6;11;42;0;0;0;0;26;0;0;1;11;3;0;0;55;0;0;0;10;6;0
140115;LIMA;LIMA;MIRAFLORES;PRESIDENCIAL;215247;CONTABILIZADAS NORMALES;;139;161;1;4;6;8;1;0;0;0;69;0;2;0;7;0;0;1;29;0;0;0;7;4;0
140132;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PRESIDENCIAL;215248;CONTABILIZADAS NORMALES;;172;186;0;5;17;44;1;0;0;0;45;0;0;0;10;0;0;0;34;0;0;0;13;3;0
140805;LIMA;HUARAL;CHANCAY;PRESIDENCIAL;215249;CONTABILIZADAS NORMALES;;181;188;1;11;14;31;0;0;0;0;40;0;0;0;3;0;2;0;52;0;0;0;16;11;0
190604;PIURA;SULLANA;MARCAVELICA;PRESIDENCIAL;215250;CONTABILIZADAS NORMALES;;175;186;0;5;14;23;2;0;0;0;34;0;0;0;10;0;1;0;51;0;0;0;30;5;0
140135;LIMA;LIMA;EL AGUSTINO;PRESIDENCIAL;215251;CONTABILIZADAS NORMALES;;154;173;0;14;12;46;0;0;0;1;34;0;1;0;12;0;0;0;26;0;0;0;5;3;0
140103;LIMA;LIMA;ATE;PRESIDENCIAL;215252;CONTABILIZADAS ANULADAS;;161;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0
240106;CALLAO;CALLAO;VENTANILLA;PRESIDENCIAL;215253;CONTABILIZADAS NORMALES;;166;180;0;16;13;51;0;1;1;0;21;0;2;0;9;1;1;0;38;0;0;0;10;2;0
20702;ANCASH;HUAYLAS;HUALLANCA;PRESIDENCIAL;215254;CONTABILIZADAS NORMALES;;144;184;0;4;5;45;0;0;0;0;22;1;0;1;5;0;1;0;45;0;0;0;9;6;0
71306;CUSCO;URUBAMBA;OLLANTAYTAMBO;PRESIDENCIAL;215255;CONTABILIZADAS NORMALES;;176;189;0;0;6;108;1;1;0;0;8;0;0;0;6;0;0;0;8;0;0;0;38;0;0
120101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRESIDENCIAL;215256;CONTABILIZADAS NORMALES;;159;169;0;5;6;17;0;0;0;0;45;0;1;0;6;0;0;0;64;0;0;0;12;3;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;215257;CONTABILIZADAS NORMALES;;172;181;1;10;13;53;0;0;0;0;33;0;1;0;13;0;0;0;28;0;0;1;13;6;0
200102;PUNO;PUNO;ACORA;PRESIDENCIAL;215258;CONTABILIZADAS NORMALES;;170;183;1;4;3;89;0;0;0;1;8;0;0;0;0;0;0;2;24;0;0;0;30;8;0
140126;LIMA;LIMA;SAN MARTIN DE PORRES;PRESIDENCIAL;215260;CONTABILIZADAS NORMALES;;163;174;1;9;10;43;0;0;0;0;43;0;2;0;12;2;0;0;25;0;0;0;13;3;0
190501;PIURA;PAITA;PAITA;PRESIDENCIAL;215261;CONTABILIZADAS NORMALES;;172;181;1;15;19;49;1;0;1;0;20;0;0;0;13;1;0;2;33;0;0;0;15;2;0
200901;PUNO;SAN ROMAN;JULIACA;PRESIDENCIAL;215262;CONTABILIZADAS NORMALES;;163;173;1;11;14;69;1;1;0;1;10;0;0;3;0;0;0;0;26;0;0;1;16;9;0
201301;PUNO;MOHO;MOHO;PRESIDENCIAL;215263;CONTABILIZADAS NORMALES;;165;180;1;6;17;85;0;0;0;0;4;0;0;1;1;0;0;0;7;0;0;1;32;10;0
210601;SAN MARTIN;SAN MARTIN;TARAPOTO;PRESIDENCIAL;215264;CONTABILIZADAS NORMALES;;136;163;1;14;12;28;0;0;0;1;31;0;0;0;5;0;0;0;23;0;0;0;17;4;0
201006;PUNO;YUNGUYO;OLLARAYA;PRESIDENCIAL;215265;CONTABILIZADAS NORMALES;;152;181;0;6;1;63;0;1;0;0;16;0;1;0;2;0;1;1;18;0;0;1;33;8;0
140801;LIMA;HUARAL;HUARAL;PRESIDENCIAL;215266;CONTABILIZADAS NORMALES;;167;181;0;10;17;38;1;0;0;0;37;0;1;0;1;0;0;0;30;0;1;0;24;7;0
140901;LIMA;BARRANCA;BARRANCA;PRESIDENCIAL;215267;CONTABILIZADAS NORMALES;;159;175;0;7;11;35;0;0;0;1;24;0;0;0;8;0;0;0;55;0;0;0;14;4;0
250202;UCAYALI;PADRE ABAD;IRAZOLA;PRESIDENCIAL;215268;CONTABILIZADAS NORMALES;;187;226;0;6;14;78;1;0;0;2;21;1;0;2;1;0;0;0;19;0;0;0;35;7;0
21306;ANCASH;SANTA;SAMANCO;PRESIDENCIAL;215269;CONTABILIZADAS NORMALES;;180;194;0;8;13;33;1;0;0;0;32;0;0;0;5;0;0;0;73;0;0;0;14;1;0
21301;ANCASH;SANTA;CHIMBOTE;PRESIDENCIAL;215270;CONTABILIZADAS NORMALES;;152;169;0;6;7;45;0;0;0;0;25;0;0;0;8;1;0;0;54;0;0;0;6;0;0
70910;CUSCO;LA CONVENCION;PICHARI;PRESIDENCIAL;215271;CONTABILIZADAS NORMALES;;173;191;0;6;16;80;0;0;0;1;5;0;0;0;2;1;1;0;3;0;2;0;49;7;0
70408;CUSCO;CALCA;YANATILE;PRESIDENCIAL;215272;CONTABILIZADAS NORMALES;;186;239;0;4;5;98;1;0;1;2;2;3;0;0;11;1;1;0;5;0;0;0;44;8;0
90601;HUANUCO;LEONCIO PRADO;RUPA-RUPA;PRESIDENCIAL;215273;CONTABILIZADAS NORMALES;;139;173;0;16;14;44;1;0;0;1;18;0;0;0;5;0;0;1;17;0;1;0;17;4;0
100301;ICA;NAZCA;NAZCA;PRESIDENCIAL;215274;CONTABILIZADAS NORMALES;;221;248;0;2;18;58;1;0;0;1;40;1;0;1;5;0;0;0;62;1;0;0;29;2;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;215275;CONTABILIZADAS NORMALES;;219;247;2;12;11;41;1;0;0;1;75;0;0;1;9;2;0;0;41;0;0;0;23;0;0
140122;LIMA;LIMA;RIMAC;PRESIDENCIAL;215276;CONTABILIZADAS NORMALES;;164;174;0;7;8;29;2;1;0;0;44;0;2;0;11;2;0;0;41;0;0;0;16;1;0
140119;LIMA;LIMA;PUENTE PIEDRA;PRESIDENCIAL;215277;CONTABILIZADAS NORMALES;;170;182;0;6;15;51;0;0;0;0;33;0;0;0;13;0;0;0;39;0;0;0;8;5;0
140113;LIMA;LIMA;LURIN;PRESIDENCIAL;215278;CONTABILIZADAS NORMALES;;174;182;1;5;19;27;2;0;0;0;55;0;0;0;13;0;0;0;39;0;0;0;11;2;0
140106;LIMA;LIMA;COMAS;PRESIDENCIAL;215279;CONTABILIZADAS NORMALES;;160;173;0;5;6;47;0;0;0;0;41;0;1;1;4;1;1;0;28;0;0;1;16;8;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;215280;CONTABILIZADAS NORMALES;;170;181;1;2;10;61;3;0;0;0;36;0;2;0;13;0;0;0;27;0;0;0;13;2;0
90410;HUANUCO;HUAMALIES;SINGA;PRESIDENCIAL;215281;CONTABILIZADAS NORMALES;;188;233;0;13;3;83;0;0;0;1;15;1;0;0;4;0;0;1;10;0;1;0;51;5;0
140136;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PRESIDENCIAL;215282;CONTABILIZADAS NORMALES;;170;186;0;8;9;51;1;0;0;0;42;0;1;0;9;0;1;0;28;0;0;1;16;3;0
140141;LIMA;LIMA;VILLA EL SALVADOR;PRESIDENCIAL;215283;CONTABILIZADAS NORMALES;;169;182;1;11;21;44;1;0;0;0;41;0;0;1;10;0;0;0;23;0;0;0;11;5;0
190801;PIURA;SECHURA;SECHURA;PRESIDENCIAL;215284;CONTABILIZADAS NORMALES;;237;249;0;23;37;34;0;0;0;0;41;0;1;0;9;0;0;0;57;0;0;0;32;3;0
190103;PIURA;PIURA;CASTILLA;PRESIDENCIAL;215285;CONTABILIZADAS NORMALES;;169;183;0;3;11;32;0;0;0;1;45;1;1;0;20;0;0;0;35;0;0;0;18;2;0
200508;PUNO;HUANCANE;TARACO;PRESIDENCIAL;215286;CONTABILIZADAS NORMALES;;172;184;0;6;7;74;1;0;0;1;8;0;0;2;0;0;0;0;29;0;0;1;33;10;0
220109;TACNA;TACNA;POCOLLAY;PRESIDENCIAL;215287;CONTABILIZADAS NORMALES;;217;232;3;3;6;91;1;0;0;0;29;0;1;0;16;0;2;0;46;0;0;0;11;8;0
921006;AMERICA;CHILE;SANTIAGO;PRESIDENCIAL;215288;CONTABILIZADAS NORMALES;;159;193;0;2;3;6;0;0;0;1;73;0;2;0;1;0;0;0;32;0;0;0;32;7;0
150101;LORETO;MAYNAS;IQUITOS;PRESIDENCIAL;215289;CONTABILIZADAS NORMALES;;162;192;0;9;2;39;1;3;0;2;33;0;0;0;40;0;1;0;19;1;0;0;11;1;0
130101;LAMBAYEQUE;CHICLAYO;CHICLAYO;PRESIDENCIAL;215290;CONTABILIZADAS NORMALES;;154;173;0;9;9;31;1;0;0;0;32;0;4;0;14;0;0;0;36;0;0;0;11;7;0
140142;LIMA;LIMA;LOS OLIVOS;PRESIDENCIAL;215291;CONTABILIZADAS NORMALES;;159;176;0;1;13;50;1;0;0;0;39;0;1;0;7;1;0;0;29;0;0;0;11;6;0
190101;PIURA;PIURA;PIURA;PRESIDENCIAL;215292;CONTABILIZADAS NORMALES;;169;185;2;4;13;39;0;0;0;1;42;0;1;0;17;1;0;0;37;0;0;0;9;3;0
90201;HUANUCO;AMBO;AMBO;PRESIDENCIAL;215293;CONTABILIZADAS NORMALES;;147;174;0;8;11;56;0;0;0;0;14;0;0;0;8;0;0;0;27;0;0;0;18;5;0
